target,prices,Train_VIX,Train_MOVE,Train_EURUSD,Train_HY,Train_BBB,Train_AA,Train_Liquidity,Train_Spread,Train_FEDFUNDS,Predict_VIX,Predict_MOVE,Predict_EURUSD,Predict_HY,Predict_BBB,Predict_AA,Predict_Liquidity,Predict_Spread,Predict_FEDFUNDS
0,137.63999938964844,-0.8859845732708868,-0.6017954059972213,1.2168629854796866,0.1389516270000244,0.2538467886629801,0.1292867795736587,-0.3300962652646392,-0.0200832041716191,-0.8202771558352083,,,,,,,,,
-1,140.35000610351562,-1.1842220524932965,-0.2624226530618543,1.148844935904407,0.1327234173013707,0.2573688991199264,0.2064547679172766,-0.2297417705751846,-0.0452306696796288,-0.7617327052384614,,,,,,,,,
0,136.2899932861328,0.0998825036245759,0.0968739524914839,1.073774300395457,-0.049985562917638,0.0462826075300276,0.1486965468642735,0.4054358366272983,-0.0736720130419199,-0.7038748651928789,,,,,,,,,
-1,136.14999389648438,-0.3943905776145198,0.6877522967183608,1.033947785136672,0.0141759245403529,0.0324050907979878,0.0932030160771936,1.1307716074328569,0.1589198562665758,-0.6385355738475119,,,,,,,,,
-1,131.5800018310547,-0.0031459330828222,-0.132694436076427,0.9668078325288092,-0.2772371616908418,-0.0499077180312515,0.1042783664652749,1.1939629969413017,-0.5385786313727072,-0.5933099812491799,,,,,,,,,
0,127.52999877929688,0.1217517535012443,-0.4058883618283836,-0.5696967280574196,-0.037380435434169,-0.0380909836661747,0.2131510516729085,1.11347268962704,-0.4501141654117004,-0.5529670921850338,,,,,,,,,
0,126.30999755859376,0.3971746424979337,-0.7418988534020453,-0.5958627658381495,0.5694015248378144,0.2032770992507923,0.5380226651963239,1.373157410225471,-0.3625326923138476,-0.5115920222899538,,,,,,,,,
0,123.83999633789062,0.9612211796973068,-0.5128990934344235,-0.6891901679204363,0.7394381423466108,0.3983622920193565,0.5944404401627825,1.7929784213195763,-0.146581157760419,-0.4658572569918973,,,,,,,,,
0,125.9800033569336,0.157789335187594,-0.3965691496884196,-0.6889703817189069,0.953672032408289,0.5365322362876885,0.7467800951189707,1.7658670295099697,-0.398416199508536,-0.4318021222846448,,,,,,,,,
0,125.4800033569336,-0.1228683856294722,-0.7216489961035589,-0.681571588827639,0.7054521742975894,0.6378165632019358,0.9843276735528224,1.700896254974903,-0.2432823857159946,-0.4017175021584616,,,,,,,,,
1,126.16000366210938,-0.190927538643042,-0.9064163196690704,-0.6892542366500235,0.5975009798060298,0.6787998200804345,0.8345169475221854,1.5061038026026452,-0.3634245968292167,-0.3769653199992723,,,,,,,,,
0,129.3699951171875,-0.6032536222262849,-1.2376181526522052,-0.6689827670730029,1.1815600809955755,0.7452390953176601,0.7891375232264486,1.2751903724489526,-0.3185233107575345,-0.3590840715420987,,,,,,,,,
0,130.1699981689453,-0.7927393055105483,-1.0235181230581245,-0.6407487808823753,1.1209514937751548,0.7891288213880872,0.6648364582793342,1.2835943183236078,-0.4463948620822931,-0.336563450010806,,,,,,,,,
0,129.64999389648438,-0.914031489420468,-1.0855116425241973,-0.573128911374447,1.03218476118256,0.8032451580896661,0.8563763900789059,1.1026462900646434,-0.4363917638605959,-0.3252710489111318,,,,,,,,,
-1,128.7899932861328,-0.4526237849017587,-1.260224402201887,-0.5678750009136159,1.1121515573577658,0.9188289209215682,1.034900529175896,0.9567872039140666,-0.4137082741434988,-0.3454571083335833,,,,,,,,,
0,124.41999816894533,0.1535629776390542,-0.8148487325056255,-0.546004228055008,1.0766736793429594,0.9990720894821656,1.0494264255674428,0.448660374329046,-0.3393268443374695,-0.3131852068919598,,,,,,,,,
0,126.08999633789062,0.7778411521565775,-0.2021806121742513,-0.4738627533891315,1.2828933804206188,1.0678681424925347,1.0130022185680434,0.4782033816255643,-0.4432233595932533,-0.6716233504078323,,,,,,,,,
-1,124.12000274658205,2.028628059575844,1.3901551415245972,-0.4811110595918327,1.187759737811773,1.3128254442835967,1.297755501913623,0.3449666889275922,-0.1405662688629889,-0.6613260873442547,,,,,,,,,
-1,120.8499984741211,2.24113851640433,2.070777071055176,-0.467326399887789,1.6839040995426615,1.9185581629449404,2.5145650176340704,0.2274684336213306,0.2739986528580534,-0.678478435404169,,,,,,,,,
-1,110.33999633789062,3.039719983967811,2.523980302444699,-0.418013501499512,2.2060131807176337,2.058004988430915,2.380412671067396,0.0012254451897579,0.7500749664516432,-0.6429000391070501,,,,,,,,,
1,88.5,3.6517881448421137,3.184758834138909,-0.2850755157376879,2.7361835258915703,2.4026578502409137,2.1042779554718534,-0.6564794175903357,1.829226263761488,-2.3057167501931084,,,,,,,,,
-1,93.20999908447266,2.7819166243055,1.6487532832046343,-0.1536199438928187,2.987830843334824,2.578047128935012,2.2437705814880253,-1.1731411666194524,2.3120220263710274,-1.9098427346920692,,,,,,,,,
1,87.04000091552734,2.609456006640247,2.0565573993704667,-0.0458143220184009,2.4858815815181834,2.369104388355783,1.5911528832804804,-1.5362908492925322,2.0649749058615208,-1.6555284896068478,,,,,,,,,
-1,96.83000183105467,1.4945798117052365,1.3094423144719545,0.0468050183313319,2.2205035977687317,2.112495306670422,1.4690696367182337,-1.714295887432416,1.498881096979924,-1.476810489610022,,,,,,,,,
-1,93.86000061035156,1.2203463204347214,0.7112062205353528,0.1132791116771899,1.8253535456414427,1.874201960407657,1.314915047668527,-1.8186773212120104,1.8035313495134069,-1.97572497872059,,,,,,,,,
-1,86.62000274658203,1.533403933132999,0.8866172539774697,0.3924587969697058,1.6593374205617475,1.5836843663142788,1.1256834876053554,-1.873999731462236,1.6513555074159592,-1.6484559822469491,,,,,,,,,
1,79.5199966430664,1.63004592923651,1.235426365225733,0.4282573393632341,1.6463164165372055,1.4342022078372618,0.9818040307186816,-1.821211026713484,1.4529123687804562,-1.424528252094096,,,,,,,,,
-1,90.08999633789062,0.8651369973653749,1.1727141980267402,0.4877792351791955,1.8968886403316376,1.4875920960092532,1.1828686199397545,-1.8498458917751848,0.7116759248801808,-1.2579926585012131,,,,,,,,,
0,87.93000030517578,0.9867118430482876,1.136524052773828,0.5309565742051522,1.6743425200518498,1.4031522088625528,1.0110633921463548,-1.5089695274477963,0.3695285059980693,-1.119358654505748,,,,,,,,,
0,88.98999786376953,0.714176342326981,1.164045476993413,0.7926376915358144,1.6419687039416628,1.3781404412074434,0.9366359907291012,-1.3394533282262175,0.0266561763013275,-1.2077393317547027,,,,,,,,,
0,88.19000244140625,0.3074753995356571,0.6646544702753773,0.8677545771320597,1.5640320900513618,1.2773186102604124,0.8258604562607066,-1.2311633518469158,0.1424293501628986,-1.0794953451686549,,,,,,,,,
1,87.16000366210938,0.2126597706457405,0.5901796526350749,0.9038118736865792,1.3326192400286507,1.126862062089364,0.6576394250559132,-1.2664509407442632,-0.6145865569751435,-0.9739907734445704,,,,,,,,,
-1,92.95999908447266,0.016726529185715,0.3875316324968028,0.9880609195064748,1.13648709038521,1.0211428018925024,0.5587394145900602,-1.516957091419717,-0.8103385682628814,-0.8847062550220253,,,,,,,,,
-1,89.08999633789062,0.1403888961687271,-0.378104676590736,1.0423007022733737,0.858076500712897,0.9653125313182294,0.2564358646438369,-1.502927104562876,-0.272786382518382,-0.8155433367529579,,,,,,,,,
-1,85.05999755859375,0.250697754374483,-0.558282205412264,0.9521184770742088,0.6597461344532493,0.7355816967099519,0.0833100921953262,-1.3108552957894115,-0.1270567320975386,-0.7468370326061611,,,,,,,,,
0,83.11000061035156,0.2698638851304513,-0.0887701492599591,0.9315662362563096,0.641546023413212,0.643519625111101,0.0449390379309166,-1.116624540540443,-0.2416199240883568,-0.6855186908941333,,,,,,,,,
1,82.83000183105469,0.1348102337479088,0.0189678648947375,0.8016061037481974,0.5974181306872867,0.5779861995597597,0.0890285180560443,-0.9989655748279328,0.0793085242366066,-0.6300985828206367,,,,,,,,,
-1,86.9800033569336,0.0453242022103571,0.3254220862481138,0.665120509217676,0.4973086931701901,0.4530618370532679,-0.1140536030685135,-1.0355165267548552,0.2570373694324109,-0.5795664092004539,,,,,,,,,
-1,82.76000213623047,-0.0042915814064617,-0.1059081547763092,0.5896613656522748,0.4342143824594303,0.3774427781784448,-0.1820547665774421,-0.922355713993282,0.4636380360485466,-0.4763726208187129,,,,,,,,,
-1,77.41999816894531,0.25475732194281,-0.0118804807753216,0.0084753482061891,0.4240027234789232,0.3301374822882498,-0.2787732994299673,-0.913498263643485,0.1708377839656366,-0.4356457890363938,,,,,,,,,
-1,73.93000030517578,0.0779703420875378,-0.0245782955906954,-0.0278710408880732,0.4729816196351808,0.3347472000563953,-0.140764353536959,-0.7598352883532874,-0.0466468457611231,-0.3970564601448354,,,,,,,,,
1,68.91999816894531,0.1823709838555011,-0.2063661725819005,-0.123486070966914,0.5357760797858794,0.355882301772553,-0.2595229904129753,-0.6639664221493442,0.3140006734385996,-0.3601761977111412,,,,,,,,,
0,76.08999633789062,-0.2261954207827981,-0.5474800265581095,-0.1455412523955095,0.7088294116410176,0.4202374068762753,-0.0122436123989103,-0.7306565769573942,0.0858312536881409,-0.3618093989659011,,,,,,,,,
1,76.70999908447266,-0.0945108035970249,-0.9755285623979636,-0.481715420366075,0.5672493318778724,0.4427118592036165,0.2440892170933169,-0.5580134593123259,0.0357981742656321,-0.3278794422824268,,,,,,,,,
1,81.61000061035156,-0.4444352926288558,-1.139347224336562,-0.7088034345819171,0.4765984098220889,0.4328695314713561,0.2459128548525005,-0.3177688265028964,-0.3055673611786244,-0.295892974430597,,,,,,,,,
0,84.26000213623047,-0.6000798786236493,-1.1215308245934674,-0.7167501437473461,0.2396474293615891,0.3701240502867317,0.1887583126504413,-0.2284158576778301,-0.0784196894609483,-0.2663551960594745,,,,,,,,,
0,85.80999755859375,-0.8735790975238505,-1.1082076982693607,-0.7535447107267874,0.1366619638061078,0.3477033721948617,-0.4607228882505537,-0.1960585896080592,0.0411951563048776,-0.2730558487426948,,,,,,,,,
0,87.08000183105469,-1.0640030293381113,-1.1076367887327754,-0.8439212208191083,-0.0237425746699033,0.1794419865623072,-0.761560160227196,0.0677339284066766,0.1235002974818698,-0.2477365284258326,,,,,,,,,
0,86.66000366210938,-0.8767066114561329,-0.842203096957478,-0.8024082721170868,-0.4684953949614286,-0.1621688742537794,-1.1766207306143122,0.3047518279220742,0.0730529035575158,-0.2318207022890866,,,,,,,,,
1,87.88999938964844,-0.936204355770178,-0.718243837911871,-0.8628358995821627,-0.6996652855578378,-0.4565733662461661,-1.2823882987098385,0.7047419715191101,0.1707002936600738,-0.2508594109348696,,,,,,,,,
-1,92.9800033569336,-1.0898072995459398,-0.6702184460610728,-0.8624346476942064,-1.3394380174297478,-1.086361331840426,-1.4216541020596725,1.0551578170143208,0.7378410668639408,-0.1405726017056461,,,,,,,,,
0,88.70999908447266,-0.9658643143610004,-0.7838349495682042,-0.8312940222170966,-1.5041795292127622,-1.6553030952529733,-1.5186693503948363,1.3547328364037563,0.7342869541399543,-0.1054560225528442,,,,,,,,,
1,89.0199966430664,-1.020567910669245,-0.210470581395987,-0.7270128132831751,-1.2050594586742152,-1.5053630358441892,-1.4044134543187876,1.2545916740855936,0.6774971417389712,-0.0717849452283549,,,,,,,,,
1,92.52999877929688,-1.227167251305142,0.2452050193902151,-0.5184436215551075,-1.292855824005049,-1.564426866763088,-1.3844000243963412,0.912858051882318,1.2283935770310532,-0.0702470395656991,,,,,,,,,
0,94.5500030517578,-1.0846818569315866,0.6672617676582459,-0.4823356609794395,-1.2538919462316005,-1.6361404518750826,-1.4365507688039532,1.309000801707198,1.2418362310418427,-0.0293369236717062,,,,,,,,,
-1,95.08000183105467,-1.162683482942861,0.4098317991393868,-0.4186863586042395,-1.3621480986561734,-1.7232390068780312,-1.4644693518884682,1.4792055877451744,1.1689710987753803,0.3037477516181964,,,,,,,,,
0,92.04000091552734,-1.2437645177632486,0.7095051595422719,-0.4065227470158783,-1.2675613034249789,-1.6358048691251914,-1.4194601226505446,1.440100336448347,1.1438479918317268,0.3977751642594822,,,,,,,,,
-1,91.83999633789062,-1.350217952555308,0.1782416953689714,-0.493689441681283,-1.0761176884437087,-1.485225177901398,-1.363065319868367,1.3517972502296038,1.1203649705511405,0.5546269668936867,,,,,,,,,
-1,89.80999755859375,-1.1309971084676824,-0.0344706835019138,-0.4941880705262514,-0.9143274018591628,-1.3026812072521812,-1.2502425577027123,1.0469742924596657,0.8091607410685132,1.0243535501628909,,,,,,,,,
1,87.95999908447266,-0.9739460073047356,-0.3824318040353385,-0.4885810011724522,-0.9697541266479732,-1.211538668472452,-1.1859338651408151,1.0134256439427762,0.9534287810386912,-0.3093301995502348,,,,,,,,,
1,94.12999725341795,-1.3599546380695318,0.3282011606138675,-0.5038946558750644,-0.8376483774493517,-1.1041906758755315,-1.1231647695211302,0.5428841541557761,0.6650568974229207,-0.3093301995502341,,,,,,,,,
0,98.05999755859376,-1.356062637074696,-0.0589023869256535,-0.530139150388058,-0.8945409147267532,-1.1102729544680516,-1.1546426339263354,0.5036436492675457,1.0748514428752654,-0.3093301995502348,,,,,,,,,
1,98.80999755859376,-0.9914409566471486,-0.2045613274552877,-0.7671886228896801,-0.9694401890970068,-1.1231770774791725,-1.1317510947802871,0.653127965746107,1.0493127410163736,-0.3093301995502348,,,,,,,,,
0,101.1999969482422,-1.024111015871738,0.3454072197711694,-0.8017304237201189,-1.012276202429347,-1.1912268236211545,-1.201044185204793,0.8119358217595934,0.4575187962127974,-0.323933194273813,,,,,,,,,
1,100.79000091552734,-0.9979872860146164,-0.0120357418604016,-0.8558304639533992,-1.0531039554761563,-1.2094501060812823,-1.192852052312221,1.0262420288564742,0.8073930307438554,-0.3390500973741313,,,,,,,,,
0,102.97000122070312,-0.8683719553249606,-0.4608967809484632,-1.0265397745724638,-0.884346267010407,-1.1029022322548223,-1.1020292815979036,0.7814361601363757,0.5677933499000053,-0.3547214780529993,,,,,,,,,
0,103.37999725341795,-0.8340571325368229,-0.540453558222925,-1.1917294043054956,-0.7728190165311516,-0.9911126737157674,-1.0129141803442647,0.9676391366990263,0.4120470339676688,-0.370992445689889,,,,,,,,,
1,102.05999755859376,-0.7311789015103347,-0.5583322491033545,-1.280977091664996,-0.7280643475792492,-0.9522320297108255,-0.9634408473595238,0.8787345019297756,0.4247180321613003,-0.3879133337434501,,,,,,,,,
0,104.7699966430664,-0.7860414586928007,-0.9930966349482772,-1.3658424844009007,-0.6594221625275642,-0.8754886868989574,-0.8882268750608335,0.6764852780016993,0.5340794664868257,-0.6282508207793075,,,,,,,,,
-1,106.72000122070312,-0.7760617508397478,-0.6757582552071129,-1.3370621371802474,-0.6685743095902472,-0.8529493487303216,-0.8693193041054749,0.4565588315239124,0.3269639704521539,-0.590317877400152,,,,,,,,,
0,104.4499969482422,-0.5561069109277637,-1.0189875183417598,-1.2603212461174451,-0.775766206741183,-0.861624690529835,-0.8594236853696438,0.3958599744307706,0.3419938608257957,-0.5590997960630361,,,,,,,,,
1,102.48999786376952,-0.1504669455515064,-1.0420393965333403,-1.2032521390863218,-0.7402645823540851,-0.818080280531681,-0.7826991865980815,0.1882008088212619,0.0489988437458803,-0.5364654089122333,,,,,,,,,
0,107.26000213623048,-0.8403809110949119,-0.7229593641880894,-1.152052519258072,-0.6412780882203637,-0.7368719701582076,-0.6960290020968923,-0.084401366234705,0.012030054311932,-1.368147578741756,,,,,,,,,
0,108.88999938964844,-1.0918780658772351,-0.6063864368839214,-1.0484072854811055,-0.6864919923761162,-0.7323515861994228,-0.6998997717047202,0.0569969753736757,0.1441528019337177,-1.2059489741604403,,,,,,,,,
-1,108.08000183105467,-0.9410529658797788,-0.7452672918201284,-0.9949733288647542,-0.7060777465350596,-0.7115723460896678,-0.7001082263048992,0.4526221928948445,0.2269499652405939,-1.0774445412323137,,,,,,,,,
1,103.55999755859376,0.5879837019908857,-0.7262140868278846,-0.8192976424768292,-0.7392511604807236,-0.7146801091351538,-0.763951351686425,0.252755017976467,0.2232475672349797,-0.9717170871034264,,,,,,,,,
1,107.12999725341795,-0.5983614869333912,-0.9950175347232528,-0.5508825812577279,-0.6779226194448967,-0.6979109878918198,-0.7719672979937338,0.2546770524855022,0.3457171055015741,-0.9013117725923172,,,,,,,,,
0,109.62000274658205,-0.7181876203944952,-1.2055765103905822,-0.5112551419433843,-0.6683774608647248,-0.6753389458560378,-0.7693173425152072,0.3937106837979841,1.0557122988616343,-0.8389973566474291,,,,,,,,,
0,109.43000030517578,-0.9503036604126304,-1.4029458921963127,-0.4500019550596829,-0.676967808006067,-0.6697093954882053,-0.7731847242636316,0.7298428209380341,0.7576755807058662,-0.7831861422298049,,,,,,,,,
0,109.56999969482422,-0.3302115347568904,-1.2344082223725032,-0.1923216598936971,-0.6659741180566915,-0.6784012624590486,-0.7713016490949992,0.0053905356269041,0.8124200647764032,-0.7326932667394137,,,,,,,,,
0,111.01000213623048,-1.1555173137035315,-0.9641376084429336,-0.0925898024152631,-0.5984523460645284,-0.6403692688767042,-0.6771240869322758,-0.2043156361780467,0.2499453600091414,-0.6717631961345708,,,,,,,,,
0,111.11000061035156,-1.043064078623459,-0.942883666269804,0.005963954910689,-0.7272111746455087,-0.6382066486486815,-0.7111436005049583,0.0985038819429515,0.9667943697191206,-0.6164906476668681,,,,,,,,,
1,110.20999908447266,-1.0058337601363223,-0.8763984916908931,0.0838895255066829,-0.7745563205747963,-0.6988445319693521,-0.7760875677999487,0.2155125637411157,1.4722516092619438,-0.5657802945853683,,,,,,,,,
0,112.4800033569336,-1.5318993782911108,-0.5140653410379328,0.1484653484526386,-0.8577166854777933,-0.8153266691534305,-0.8737022490919557,-0.1830970723181604,1.3792807599019192,-0.5187822821715826,,,,,,,,,
1,111.44000244140624,-0.8295124006187263,-0.4059076092650402,0.1820450871041177,-0.961851107565632,-0.8499520449133915,-0.9538776985226842,-0.5536883452351021,1.7018986140723509,-0.474819667093646,,,,,,,,,
0,114.56999969482422,-1.714085011764895,-0.7182814215586215,0.2484234064198695,-0.9606339279355838,-0.8662195037138509,-0.9442930086198356,-0.8771688145500888,0.960924666382066,-0.6698429191995522,,,,,,,,,
-1,113.63999938964844,-1.6028517695968194,-0.9289599302443052,0.3395119798082808,-1.054452862543894,-0.9959330293256878,-1.0480543538208145,0.4105482692939262,1.6225929666031855,-0.6491320045031408,,,,,,,,,
0,109.20999908447266,0.9772058513076368,-0.9342393578622749,0.495667172386881,-0.945528776207747,-0.974028737666918,-0.9626340468332548,-0.3665517375377326,1.1894785442392473,-0.6463869327489427,,,,,,,,,
0,107.38999938964844,0.2796247743610734,-0.946262683232899,0.6900995605403776,-0.7770954929639324,-0.8916313935950745,-0.8242932608597848,0.7333731565013224,0.9613592626340997,-0.6794810789494531,,,,,,,,,
0,106.66000366210938,0.7601700945404047,-0.7778082530917381,0.8300613634228308,-0.6832218917659799,-0.8293880844401699,-0.8107983411353857,0.5390366358030546,1.015304600863823,-0.6264897135550771,,,,,,,,,
1,108.04000091552734,-0.2235620767824432,-0.8269416739350879,0.9454847388956148,-0.4640613747669239,-0.8096654711353479,-0.556808745323724,1.9443529585038264,0.979895867961996,0.0910664133281246,,,,,,,,,
0,111.13999938964844,-0.9656355727959453,-0.8612946204483941,1.1392537351497751,-0.2973011133479222,-0.7752018812956358,-0.5070204668992329,1.2972700646384905,1.0384277787141618,0.1251153116444746,,,,,,,,,
1,110.73999786376952,-1.0317927156365765,-0.954153398431087,1.1614722990564583,-0.5922139280682105,-0.8423940705418433,-0.6453649896595153,1.699405330332339,0.8955685233379178,0.1619047253484029,,,,,,,,,
0,114.25,-1.4553262478965916,-1.0495586728126016,1.1229437270163352,-0.4807979136580229,-0.8396590761562233,-0.655832590803218,1.3949953600754237,0.7186272696556198,0.2024151115371008,,,,,,,,,
0,115.45999908447266,-1.2881936391800826,-1.1483547204756803,1.0417153768472565,-0.6479852962340477,-0.8531161241182755,-0.8627867385805175,1.7233780649196904,0.5954514960818865,1.4177266971980018,,,,,,,,,
0,115.97000122070312,-1.3126703324538442,-0.952065363548188,0.9900936145398948,-0.7920058724928803,-0.9345049639602208,-1.054876955329702,1.686703252755952,0.3951295420826728,1.4177266971980018,,,,,,,,,
0,116.58000183105467,-1.034931579483967,-0.494094734587015,0.8409817814281608,-0.8498329286870565,-0.9713261122972192,-1.2317236633567716,1.6978262978429568,0.1124898474982793,1.4177266971980027,,,,,,,,,
0,117.8000030517578,-1.0234426387224915,-0.3033102003130223,0.7859723559994792,-0.9505104203118548,-1.0190803811658644,-1.302919374312551,1.7233469765019085,0.6670426028262824,1.4177266971980018,,,,,,,,,
0,119.5500030517578,-1.2187889774466063,-0.2827158050531963,0.8023029980307617,-0.911687926707602,-1.0386545584447018,-1.2641198646588947,1.650680890816559,0.7409720610510038,2.430209056487661,,,,,,,,,
1,119.36000061035156,-0.6771541087568949,-0.6825956184336106,0.7491020990345157,-1.002573713919817,-1.0686474435156,-1.3259808836557825,1.5210525134626736,0.5704675736744106,2.0779248759419744,,,,,,,,,
-1,121.80999755859376,-0.985557011434268,-0.4857950378982947,0.7767836892121447,-1.0171067068306234,-1.063114540723668,-1.3589959293475753,1.2773374244314404,0.4879415939652144,1.8392825242693085,,,,,,,,,
-1,118.80999755859376,0.2647146166288125,-0.4241674322096971,0.6626396538043177,-1.0436162275433196,-1.0569639789144596,-1.2258603058539568,1.2329244306725615,0.1313533768123307,1.6628402577994048,,,,,,,,,
1,111.26000213623048,3.186799460577165,1.488549330494806,1.0762738094446826,-0.8391047161025483,-0.8911673153479155,-1.0992631695713178,0.6097700739324342,-0.022032860134281,1.506969593164485,,,,,,,,,
-1,113.88999938964844,1.467100859564365,0.6712584663647897,1.3255457548722245,0.0222960734970126,-0.3089938237073278,0.2179254034894413,0.6531185380429843,-0.6581586790620494,1.3826328650593145,,,,,,,,,
0,109.11000061035156,2.3376227162050767,1.4037661444670504,1.5337237388034035,-0.0826886608978864,-0.3570324827051748,0.0024302548226681,0.3905216918596098,-0.5589276038701975,1.2798143407422222,,,,,,,,,
-1,109.37000274658205,1.2664282141582797,1.6918547748349408,1.5939041334725228,0.6680945122979408,0.1764759568161014,0.6338090312931784,0.2704396311587105,-1.8813223122434004,1.1924361396409968,,,,,,,,,
1,106.81999969482422,1.5607823875828877,1.2258476586060691,1.6859307088383395,0.5816117961398731,0.3547817456359134,0.8242849422967833,0.1359102139197586,-1.213862747500989,1.1165612923832535,,,,,,,,,
0,109.68000030517578,0.7167011462850976,1.135237303026271,1.5940174699828522,0.8925851326061338,0.546649406425311,1.190177363581553,0.1156675249348447,-1.5076114892272203,0.7047486556231217,,,,,,,,,
-1,111.7300033569336,0.1276229572401,0.2297338258218204,1.6300330481890604,1.0718128188605205,0.7682711252181471,1.3097987759329406,0.3019893769912757,-1.3576212250326485,0.6688469474430135,,,,,,,,,
-1,107.87000274658205,0.6578375944964967,-0.5064130885290234,1.4639842407230594,0.5893240024246731,0.6850194035813748,1.072121359016935,-0.0450296371199105,-1.2321927082640691,0.634179083214888,,,,,,,,,
1,102.1999969482422,0.8020407902429533,-0.2185210514055382,1.5319292905776538,0.759117378582556,0.7468823845789773,1.0350955376449535,-0.3689261986902438,-1.352194381642171,0.6004695294453734,,,,,,,,,
0,107.95999908447266,0.1843370826914824,-0.429617158188619,1.4532000510418674,1.0791942524940672,0.9740055996086296,0.6610248763532844,-0.8880398141388963,-1.672759137295787,0.5674577893443493,,,,,,,,,
1,106.66000366210938,0.315937448808805,-0.6810820433524294,1.566336477129008,0.7612596569430421,0.8894810225800887,0.4148019196913644,-0.8117773960555471,-1.2237837017094155,0.5348873651152538,,,,,,,,,
0,110.41000366210938,-0.0277265448029876,-0.7933024769030832,1.5193966036368496,0.6160027830928255,0.7137652555794617,0.2088996108474763,-0.8272875049243239,-1.468453442633944,0.5024938403865306,,,,,,,,,
0,110.2699966430664,-0.0315400989713656,-0.79341603523361,1.3432705799129223,0.3673346943785192,0.5365949730617976,0.0427166484322,-0.7209880896230924,-1.0832301760758942,0.4699904944447923,,,,,,,,,
-1,112.38999938964844,-0.2586539201158013,-0.5786548768317104,1.255016817288109,0.3579445627774625,0.3277300068899066,-0.0416767107628833,-0.3638891770176422,-1.1186021027942392,0.4346180352513251,,,,,,,,,
0,108.30999755859376,0.2521426888095565,-0.2643455129369125,0.9264622351006816,0.3072887854738079,0.2262006541987641,-0.0941747300366374,-0.7542994359700128,-1.1501435849246302,0.6156960636950612,,,,,,,,,
0,107.52999877929688,0.1682780250383199,0.4019013448787119,0.3868215712459943,0.6850231924650202,0.3360085960374248,0.0139444017657767,-0.7996595178555364,-1.7489343855762467,0.5826864726394878,,,,,,,,,
1,106.86000061035156,0.0416721035860367,1.4832576274954858,-0.0062741108693619,0.5662959090038145,0.2648547809240382,-0.1498499693242854,-0.7630314597656179,-1.5804121783278782,0.5510328425612078,,,,,,,,,
0,110.88999938964844,-0.3220576665946122,0.465793418397721,-0.2037651363833244,0.5616300314735799,0.4084142798167884,-0.0726916343254884,-1.2584795685990056,-1.504818728022604,0.5214916209652927,,,,,,,,,
0,111.4800033569336,-0.235713977780718,1.2366303946780364,-0.3823190371178303,0.3121121826383601,0.3679240473205964,-0.0252136871709468,-1.1263252513616853,-1.11107512376019,0.4864095236761452,,,,,,,,,
1,112.48999786376952,-0.2428816388126901,0.9252920501771834,-0.2051868860652398,-0.0029214496473313,0.2124362327429934,-0.1353884286560316,-0.004371027559308,-0.9578763678917294,0.4505154393157963,,,,,,,,,
0,114.81999969482422,-0.2909428916874332,-0.4410240977326468,-0.0800742946198067,-0.1682669182469763,0.0869003313434709,-0.2074837900295397,0.393503801195993,-0.7884819859206185,0.4132650612857719,,,,,,,,,
0,114.61000061035156,-0.2194071705778086,-0.2730141901487835,0.0534712528558778,-0.0415491543835579,0.0827925155181324,-0.1598473293345132,0.6551388534727737,-1.022668606299795,0.374515626614093,,,,,,,,,
0,116.54000091552734,-0.4649167102770518,-0.7402631500778429,-0.0596451660701806,-0.1726833571566438,0.1044976106015782,-0.1217934865851626,0.4654592041123967,-1.0943487672683372,0.3338772866563125,,,,,,,,,
0,117.6999969482422,-0.696749644426978,-0.2003061542796951,0.0698392954365437,-0.3120385607359654,-0.0031158533840989,-0.2915443410337416,0.6014589296690142,-1.1788244514544632,0.2883051294021062,,,,,,,,,
0,118.3499984741211,-0.7378671753348757,0.0985064921130108,-0.1360596278262957,-0.5451849783250712,-0.1157667768464338,-0.1884063801825683,0.6803414835138297,-0.668984169119348,0.2340574038399655,,,,,,,,,
1,118.48999786376952,-0.4490717671659886,0.6086693836100495,-0.1467434479562138,-0.5471805565128192,-0.1756601746900393,-0.2163961330183782,0.8002066948274752,-0.5738171467230149,0.1619047253484054,,,,,,,,,
-1,122.72000122070312,-0.8608232384213197,-0.6645323653584853,0.0512876034540469,-0.7434278046098298,-0.3431229515001591,-0.460593402008577,0.456922025860432,-0.3856418515637291,0.1920756465092175,,,,,,,,,
0,120.1999969482422,-0.5627173086349516,0.4393280622556091,0.3133744266147402,-0.800835138878087,-0.4660787843234793,-0.506346813211814,0.5571478434803753,-0.6461962186749349,0.2243032010218995,,,,,,,,,
0,120.29000091552734,-0.9286218390154648,0.1884388510659798,-0.1486762507810378,-0.8867757772706951,-0.5110107538092964,-0.5765679193283336,0.6256776804409173,-0.4405365897777932,0.2591457264218045,,,,,,,,,
1,118.8000030517578,-0.3557774608953317,0.608108910217446,0.3382776719227678,-0.8643167373632671,-0.7238313467556462,-0.6590211617555335,0.6532402400960082,0.0262068749638403,0.2973665028220805,,,,,,,,,
0,122.88999938964844,-0.938049501181906,0.7979296255581929,0.6782427624487,-0.7164459665740156,-0.7788469403594731,-0.6398423155161471,0.3145086522869095,0.0874700835897857,0.340048657112584,,,,,,,,,
