Dates,Prices_training,trained_values,Data_training_VIX,Data_training_MOVE,Data_training_EURUSD,Data_training_HY,Data_training_BBB,Data_training_AA,Data_training_Liquidity,Data_training_Spread,Data_training_FEDFUNDS,Prices_prediction,Predicted_values,Data_prediction_VIX,Data_prediction_MOVE,Data_prediction_EURUSD,Data_prediction_HY,Data_prediction_BBB,Data_prediction_AA,Data_prediction_Liquidity,Data_prediction_Spread,Data_prediction_FEDFUNDS,Combined Prices
2011-03-19,131.3000030517578,0.0,-0.37603220264838877,-0.2349760745755128,-1.2601652798065843,-0.458756087755717,-0.6857602013600782,-0.5789231927314503,0.16526610271710732,0.37381404134904467,-1.3624689095898068,,,,,,,,,,,,131.3000030517578
2011-03-26,133.14999389648438,0.0,-0.5121418568605972,-0.7225873090025623,-1.070141510888226,-0.6789022090642974,-0.8994565677708264,-0.8542159592649288,-0.23545997511995842,0.33848570402020917,-1.2045320591703972,,,,,,,,,,,,133.14999389648438
2011-04-02,132.86000061035156,0.0,-0.308588285686077,-0.5885509429329207,-1.138337677716388,-0.7181946394474517,-0.9224420091287184,-0.7080319411916143,0.7550504937659837,0.27980532281530585,-2.0949464494529404,,,,,,,,,,,,132.86000061035156
2011-04-09,132.0399932861328,0.0,-1.1414796340012676,-1.0940230497492036,-1.5822331156342004,-0.8827125710925546,-1.0099355224409228,-1.1894827830563937,0.6216388942830184,0.5049004223444841,-1.7179362893523293,,,,,,,,,,,,132.0399932861328
2011-04-16,133.77999877929688,0.0,-1.2633384660570288,-1.4226944986814412,-1.5221919701254956,-0.6495958956831948,-0.8696181996640768,-1.0050701772989938,-1.1921711209866344,0.36349742269071655,-1.468923500096109,,,,,,,,,,,,133.77999877929688
2011-04-23,136.42999267578125,0.0,-1.1717450735684192,-1.3147803906604791,-1.2919554056429687,-0.6445669608018906,-0.8540673418381687,-0.9455438705288808,-1.921547056708233,0.38204021537617905,-1.2874323273776378,,,,,,,,,,,,136.42999267578125
2011-04-30,134.1999969482422,0.0,0.16995775853144457,-0.7769279134960989,-0.8415134344255604,-0.4655635522280172,-0.769963556820073,-0.8978379933907759,-1.9695065795705538,0.2608154217280157,-1.1467226185303132,,,,,,,,,,,,134.1999969482422
2011-05-07,134.0399932861328,0.0,-0.2948052667146211,-0.8979951531945706,-0.7790720407009991,-0.36220064352765985,-0.6071416543017653,-0.6289905114745232,-1.4103937710940309,-0.06799281991996224,-1.2099891030493608,,,,,,,,,,,,134.0399932861328
2011-05-14,133.61000061035156,0.0,-0.14617746815654564,-1.0036124498029195,-0.6334886728981637,-0.3392117454597252,-0.5704453791341696,-0.4796218431742479,-1.0658504701468408,-0.15200146338361736,-1.0859472240778085,,,,,,,,,,,,133.61000061035156
2011-05-21,133.50999450683594,0.0,-0.6334903885352147,-1.2989455901254592,-0.44997215235278,-0.2741800395371852,-0.5360261394226667,-0.32263499588755284,-0.45607275176795153,-0.24585624771077252,-0.9838413812253496,,,,,,,,,,,,133.50999450683594
